*** SAMPLE MET FILE : HALF-HOURLY DATA ***

&ENVIRON
PRESS = 0.98E5
CA = 365
DIFSKY = 0.0
/

&LATLONG
LATHEM = 'N'
LAT =  64 07 0
LONHEM = 'E'
LONG =  19 27 0
TZLONG = 15
/


&FORMAT					
DAYORHR	=1			
START = '16/07/00'
END = '30/07/00'
NOCOLUMNS = 7
COLUMNS = 
'DATE' 'TIME' 'WIND' 'TAIR' 'RH' 'VPD'  'PAR'  
/

DATA STARTS
201	6.30	1.741	10.33	0.73267	335.4962283	818.333
201	7.00	1.696	11.093	0.73233	353.4291001	957.667
201	7.30	1.411	11.95	0.71303	401.0154586	1092.33
201	8.00	1.668	12.787	0.68223	469.1636749	1221.33
201	8.30	1.502	13.723	0.6397	565.460135	1341
201	9.00	1.6	14.683	0.59617	674.43631	1448.67
201	9.30	1.784	15.393	0.55213	782.9542972	1545.67
201	10.00	1.644	16.097	0.50087	912.7761606	1617.67
201	10.30	1.786	16.83	0.44183	1069.487514	1880.67
201	11.00	2.402	16.96	0.453	1056.762675	1406.67
201	11.30	2.024	17.457	0.42323	1149.872495	1785
201	12.00	1.944	17.677	0.3919	1229.2793	1837.33
201	12.30	1.131	18.313	0.37373	1317.672871	1878.33
201	13.00	0.821	18.253	0.3605	1340.452615	1599
201	13.30	3.49	16.39	0.53927	858.4378719	589.067
201	14.00	2.837	17.66	0.52373	961.7524809	1364
201	14.30	2.611	17.3	0.52077	945.9813034	1081.5
201	15.00	2.463	17.66	0.49377	1022.251997	1178
201	15.30	1.985	17.207	0.49703	987.0201462	913.667
201	16.00	2.065	15.933	0.5498	814.7186481	426.933
201	16.30	2.192	15.503	0.58623	728.4633962	465.2
201	17.00	2.714	16.897	0.5066	949.4112431	741.167
201	17.30	2.766	16.16	0.544	837.2616231	498.5
201	18.00	3.01	15.877	0.5578	797.3820325	421.167
201	18.30	2.444	15.24	0.59663	698.2669757	267.733
201	19.00	2.681	14.657	0.6253	624.7371823	247.133
201	19.30	2.67	13.74	0.6612	532.3056913	129.6
201	20.00	2.211	12.613	0.72533	400.9313044	88.067
201	20.30	1.613	12.277	0.75167	354.5722511	59.573
201	21.00	2.343	12.02	0.759	338.3338283	40.223
201	21.30	2.399	11.6	0.78833	289.0336772	22.6
201	22.00	2.635	10.39	0.80667	243.6009556	7.244
201	22.30	2.342	9.17	0.83567	190.7905019	2.255
201	23.00	2.635	8.573	0.869	146.0808686	0.847
201	23.30	2.589	8.4	0.89733	113.1549541	0.41
201	23.59	2.424	8.17	0.89933	109.2318703	0.396
202	0.30	2.651	7.913	0.88367	124.0364985	0.355
202	1.00	2.578	7.653	0.878	127.797242	0.492
202	1.30	2.677	7.36	0.87167	131.7642508	1.134
202	2.00	2.941	7.331	0.90067	101.786082	3.117
202	2.30	3.125	7.327	0.921	80.93124445	9.705
202	3.00	2.732	7.343	0.954	47.1761262	24.293
202	3.30	2.514	7.103	0.96133	39.01237705	45.407
202	4.00	2.034	6.854	0.96167	38.01444371	66.917
202	4.30	2.134	6.526	0.95833	40.40531367	88.133
202	5.00	2.252	6.452	0.96333	35.37630671	102.9
202	5.30	2.382	6.238	0.969	29.46828759	122.1
202	6.00	2.379	6.66	0.975	24.46581432	150.433
202	6.30	2.356	7.523	0.97933	21.46090481	206.8
202	7.00	1.904	10.997	0.928	94.46404658	944
202	7.30	1.309	10.747	0.85067	192.6909956	589.633
202	8.00	1.728	10.107	0.87667	152.4878203	466.233
202	8.30	1.957	11.643	0.85767	194.9036698	957.667
202	9.00	2.254	14.35	0.71443	466.7783637	1491.33
202	9.30	2.15	16.173	0.60137	732.5317369	1543.33
202	10.00	2.323	17.213	0.57257	839.1001634	1620.67
202	10.30	2.487	18.027	0.5333	964.4575592	1645
202	11.00	1.613	18.36	0.46637	1126.072925	1663.67
202	11.30	1.533	19.093	0.405	1314.468937	1686.33
202	12.00	1.867	18.993	0.42	1273.362722	1482.33
202	12.30	2.951	19.977	0.3945	1413.21011	1752
202	13.00	3.415	18.853	0.44733	1202.800534	775.767
202	13.30	3.034	16.86	0.53743	888.000838	274.1
202	14.00	3.231	16.76	0.56777	824.5072057	351.633
202	14.30	1.544	16.317	0.6163	711.5982731	379.6
202	15.00	5.703	12.723	0.811	277.8768581	190.267
202	15.30	4.959	10.843	0.93367	86.13871936	181
202	16.00	3.784	11.25	0.93033	92.95475674	269.133
202	16.30	3.05	12.25	0.963	52.73586804	444.367
202	17.00	1.502	13.903	0.923	122.2664549	767.033
202	17.30	3.029	13.103	0.929	107.0156095	305.7
202	18.00	2.354	13.24	0.939	92.7691837	442.4
202	18.30	2.438	13.607	0.89333	166.151082	349.267
202	19.00	2.516	12.057	0.903	136.5082185	228.233
202	19.30	2.28	11.077	0.939	80.45835728	177.2
202	20.00	2.593	10.897	0.94867	66.89892758	130.067
202	20.30	2.849	10.767	0.95967	52.10995292	76.063
202	21.00	2.874	10.02	0.963	45.48199294	36.283
202	21.30	2.753	9.457	0.96767	38.26813967	16.78
202	22.00	3.111	9.363	0.97367	30.96963639	5.796
202	22.30	2.86	9.133	0.97733	26.25476591	1.859
202	23.00	3.018	8.75	0.97767	25.20073683	0.697
202	23.30	3.159	8.78	0.97967	22.99021	0.342
202	23.59	3.072	8.503	0.97633	26.27004363	0.273
203	0.30	3.126	7.94	0.97167	30.26234898	0.219
203	1.00	2.915	7.8	0.97533	26.10261657	0.465
203	1.30	2.945	7.297	0.97633	24.19892086	0.957
203	2.00	2.746	6.895	0.97567	24.19772079	2.844
203	2.30	2.793	6.808	0.978	21.75005694	9.175
203	3.00	2.869	6.63	0.97867	20.83120187	26.497
203	3.30	2.561	6.797	0.979	20.74573495	60.85
203	4.00	2.564	6.995	0.978	22.0310463	138.267
